Word,Count,Sentence,Splice,Polarity,Sentence Pol,Subjectivity,Avg Polarity,Avg Whole Pol,Avg Subjectivity,Location
school,724,"

This has been my dream school for the longest time, and because I failed to get in last year, right now, I feel so close to the success I want! But I have not received the official packet and im wary of being too happy about this card in case there is a mistake!

Please someone tell me this isn't a joke! Perhaps I have been admitted, but this is a card they sent out after the acceptance packet? I already RSVP for the event in April"," has been my dream school for the longest time,",0.0,0.110119047619,0.0
school,724,"

*** don't ever give up even if you didn't get into your dream school", into your dream school,0.0,0.0,0.0
school,724," Predicted = 40 (w/ extended essay = B grade)

Summer Classes:
- USC Summer School 2010 summer: Physiology class (earned 3 college credits)
- Stanford EPGY Program 2011 summer: Bioscience and Biotechnology with an emphasis on Genetics

School activities:
- Orphanage Outreach President, JV Basketball Captain
- NHS
- Green Earth Ambassadors, Varsity Track and Field, Varsity Badminton, Good Samaritan Club, Project Compassion Club

College Acceptances:
- UC San Diego for Psychology
- UC Irvine for Psychology
- UC Davis for Neurobiology
- Loyola Marymount University for Psychology
- Mount St", B grade) Summer Classes: - USC Summer School 2010,0.0,0.25,0.0
school,724," Predicted = 40 (w/ extended essay = B grade)

Summer Classes:
- USC Summer School 2010 summer: Physiology class (earned 3 college credits)
- Stanford EPGY Program 2011 summer: Bioscience and Biotechnology with an emphasis on Genetics

School activities:
- Orphanage Outreach President, JV Basketball Captain
- NHS
- Green Earth Ambassadors, Varsity Track and Field, Varsity Badminton, Good Samaritan Club, Project Compassion Club

College Acceptances:
- UC San Diego for Psychology
- UC Irvine for Psychology
- UC Davis for Neurobiology
- Loyola Marymount University for Psychology
- Mount St", Bioscience and Biotechnology with an emphasis on Genetics School,0.0,0.25,0.0
school,724," 
                            Oh my god @mapoftheworld congratulations!!! You're going to do great both USF and Seattle are amazing schools! I am legit jelly haha", Seattle are amazing schools! I am legit jelly haha,0.475,0.583333333333,0.6
school,724, it's my backup school though, it's my backup school though,0.0,0.0,0.0
school,724, Good but not outstanding ECs although worked professionally in theater during all of high school and sometimes in excess of 30 hours a week, during all of high school and sometimes in excess,0.16,0.1775,0.54
school,724,  SFU was the first school she became really excited about after visiting, SFU was the first school she became really excited,0.3125,0.3125,0.541666666667
school,724," 
                    I just got accepted to USF in Computer Science, and I just wanted to know how good the school is with preparing its students in terms of facilities and classes in computer science", know how good the school is with preparing its,0.7,0.7,0.6
school,724," What school on the East coast compares to this school the most??                

411", What school on the East coast,0.0,0.5,0.0
school,724," What school on the East coast compares to this school the most??                

411", coast compares to this school the most?? 411,0.5,0.5,0.5
school,724," I had the same problem as well with checking the application status (called the school and received my login + password), but like curiousinseattle said, the website won't tell you the status of your application", application status (called the school and received my login,0.0,0.0,0.0
school,724," For example, my school sent my transcripts about a week ago but it has not showed that they have received them"," For example, my school sent my transcripts about",0.0,0.0,0.0
school,724, 1 school, 1 school,0.0,0.0,0.0
school,724," I read lots of articles online saying that if the school is your #1, show them it is by writing a short 1 - 2 page letter expressing your interest"," saying that if the school is your #1, show",0.0,0.0,0.0
school,724," If you're unsure, though, it may be a good idea to talk to your school counselor or even a USF admissions counselor for advice", talk to your school counselor or even a USF,0.0,0.7,0.0
school,724," 
                            Does anyone know how to start a waitlist letter? Do I write ""first I'd like to thank you for looking over my application"", or do I just go right ahead and say why the school would be a perfect fit for me? Also, I would only be able to attend the school if I got an adequate amount of financial aid", say why the school would be a perfect fit,0.7,0.346130952381,0.7
school,724," 
                            Does anyone know how to start a waitlist letter? Do I write ""first I'd like to thank you for looking over my application"", or do I just go right ahead and say why the school would be a perfect fit for me? Also, I would only be able to attend the school if I got an adequate amount of financial aid", to attend the school if I got an adequate,0.333333333333,0.346130952381,0.333333333333
school,724," 
                            Do what you heart tells you, especially if the school is your #1"," you, especially if the school is your #1",0.0,0.0,1.0
school,724," 
                            Got in today for Fall 2013! Waiting on all the other letters before making my decision but i do love the city and the school seems nice                        

436", the city and the school seems nice 436,0.6,0.325,1.0
school,724," however they did not award me any grants, but they gave me about 5500 in loans from the school", in loans from the school,0.0,0.0,0.0
school,724,"x
Most private schools max out your loan ability before giving you any grants at all", x Most private schools max out your loan,0.25,0.25,0.4375
school,724, I'm pretty sure each school differs on how much aid they give to you, pretty sure each school differs on how much aid,0.316666666667,0.316666666667,0.696296296296
school,724, More than the other schools that have given me aid, More than the other schools that have given me,0.1875,0.1875,0.4375
school,724, Then again those schools are in different states so I'm not sure if that matters, Then again those schools are in different states,0.0,-0.125,0.6
school,724,"

BTW- other Catholic schools (U of Seattle, Gonzaga) offered a lot more and based on the same FAFSA so it seems USF is more tight with their money"," BTW- other Catholic schools (U of Seattle, Gonzaga)",-0.0625,0.116071428571,0.2375
school,724,"39 unweighted GPA (I have taken 2 Honors classes and 1 AP) from a very prestigious private school in Oregon, and I have a positive grade trend throughout my high school years"," a very prestigious private school in Oregon, and I",0.1,0.146818181818,0.3375
school,724,"39 unweighted GPA (I have taken 2 Honors classes and 1 AP) from a very prestigious private school in Oregon, and I have a positive grade trend throughout my high school years", trend throughout my high school years,0.16,0.146818181818,0.54
school,724," I have a lot of EC activities, such as cross country, 100+ community service hours with the Red Cross (aspiring premed student), 10 years of playing the piano, art awards, vice president of the student council, student ambassador, editor in chief of the school yearbook, etc"," in chief of the school yearbook, etc",0.0,0.0,0.0
school,724, I moved to an Arabic speaking country freshman year of high school and I didn't read or write any Arabic at all, freshman year of high school and I didn't read,0.16,0.16,0.54
school,724," (Don't colleges like to see improvement?) These were my grades:
-English A-
-Photography A-
-Geometry A-
-US History A
-Chem A
-Bio A
In summer school I took Algebra 2 and got an A- both semesters", A In summer school I took Algebra 2 and,0.0,0.0,0.0
school,724,"
My Ec's are decent but not the greatest: I'm in 3 clubs and have a leadership position in one, leadership position in ASB, I've tutored elementary school kids a couple times (only because it was required for one of my clubs)", elementary school kids a couple times (only because it,0.15,0.366666666667,0.95
school,724,  He's already been admitted to two other nursing schools so far early University of Portland and Regis University in Denver, two other nursing schools so far early University of,0.025,0.025,0.558333333333
school,724," After you fill out the FAFSA, you will need to request your high school official (academic counselor or whoever) to file a Cal Grant application on your behalf (as they are the ones to certify your GPA)", to request your high school official (academic counselor or,0.08,0.08,0.27
school,724," So, you can have your High School official file your Cal Grant application your Sr year, take 1-2 years off of school before you begin college and you will still be eligible for the original award amount, only needing to reapply after 1-2 years of school time, or after 4 years of not using the grant", can have your High School official file your Cal,0.16,0.178333333333,0.54
school,724," So, you can have your High School official file your Cal Grant application your Sr year, take 1-2 years off of school before you begin college and you will still be eligible for the original award amount, only needing to reapply after 1-2 years of school time, or after 4 years of not using the grant", years off of school before you begin college and,0.0,0.178333333333,0.0
school,724," So, you can have your High School official file your Cal Grant application your Sr year, take 1-2 years off of school before you begin college and you will still be eligible for the original award amount, only needing to reapply after 1-2 years of school time, or after 4 years of not using the grant"," years of school time, or after 4 years of",0.0,0.178333333333,0.0
school,724," Institutional need-based grants - Institution would be the school, and these grants are any amounts (or lack thereof) that the school feels they can give you towards your tuition in an attempt to meet your need, as in helping you only having to pay an amount that is close to the FAFSA EFC (expected family contribution)"," Institution would be the school, and these grants are",0.0,-0.05,0.0
school,724," Institutional need-based grants - Institution would be the school, and these grants are any amounts (or lack thereof) that the school feels they can give you towards your tuition in an attempt to meet your need, as in helping you only having to pay an amount that is close to the FAFSA EFC (expected family contribution)", lack thereof) that the school feels they can give,0.0,-0.05,0.0
school,724, Most schools are not required to meet student need  - i, Most schools are not required to,0.5,0.5,0.5
school,724," if the FAFSA says one student's EFC is 5000, the school is not required to give enough grant aid so that the student ends up paying exactly 5000"," is 5000, the school is not required to give",0.0,0.125,0.0
school,724," The school can give grant aid that brings the student's cost to 7500 or 6500 and may think that is enough, though of of course the student and family may think otherwise", The school can give grant aid,0.0,0.0,0.0
school,724," I only analyzes your income and assets information and gives you a number, the EFC, that the schools you apply to can gauge you need off of (and it also determines your award amounts for public grants you do get)"," the EFC, that the schools you apply to can",0.0,0.0,0.0
school,724," Other merit awards come in the form of scholarships and can be given from outside sources (foundations or private donors), not just the school itself"," donors), not just the school itself",0.0,-0.0416666666667,0.0
school,724," You file your FAFSA, send it to the schools in which you applied so they can see your EFC, and they award you the mix of need-based grants and merit awards/scholarships to get your out of pocket expense close to that EFC", send it to the schools in which you applied,0.0,0.0,0.0
school,724," Since you filed the FAFSA, the school will automatically assume you will be taking the max amount of student loans you can and will automatically count $5,500 of loans towards you paying in tuition from the loans (that way they give $5,500 less in need-based grants)"," filed the FAFSA, the school will automatically assume you",0.0,-0.166666666667,0.0
school,724,"

So Meow, if you attend a public school then your max award for Cal Grant is near that $10,000 mark you are referring to ($9,048), but if you attend USF, then your max award is only $4,000", you attend a public school then your max award,0.0,0.0333333333333,0.0666666666667
school,724,"

So if I'm understanding correctly, the FAFSA is filed by February, but I will be notified of the amount of money the schools are willing to give me before I have to choose a school, right?

Again, thank you so much for the help", of money the schools are willing to give me,0.25,0.245238095238,0.75
school,724,"

So if I'm understanding correctly, the FAFSA is filed by February, but I will be notified of the amount of money the schools are willing to give me before I have to choose a school, right?

Again, thank you so much for the help"," to choose a school, right? Again, thank you so",0.285714285714,0.245238095238,0.535714285714
school,724," To my understanding:
I was just looking at the CalGrant site and I thought the most you could get via CalGrant A was $9223 (Source: Grants for College Students, College Grants, Grants for School California: Cal Grant awards) and this amount was given annually* for that proposed amount of years"," College Grants, Grants for School California: Cal Grant awards)",0.0,0.5,0.0
school,724,"

I was completely overlooking that the cut in Cal Grant was to the for-profit schools such as ITT and Heald", to the for-profit schools such as ITT and Heald,0.0,0.05,0.5
school,724," Good clarification by the SacBee article here: California budget cuts Cal Grants at most private schools - Education - The Sacramento Bee
The article does note, however, that not for-profit private schools will see Cal Grant eligibility dropped another $1,000 in 2014 to $8,056", Grants at most private schools - Education - The,0.25,0.3,0.4375
school,724," Good clarification by the SacBee article here: California budget cuts Cal Grants at most private schools - Education - The Sacramento Bee
The article does note, however, that not for-profit private schools will see Cal Grant eligibility dropped another $1,000 in 2014 to $8,056"," however, that not for-profit private schools will see Cal",0.0,0.3,0.375
school,724,"

meow443 wrote:
So if I'm understanding correctly, the FAFSA is filed by February, but I will be notified of the amount of money the schools are willing to give me before I have to choose a school, right?

Absolutely", of money the schools are willing to give me,0.25,0.245238095238,0.75
school,724,"

meow443 wrote:
So if I'm understanding correctly, the FAFSA is filed by February, but I will be notified of the amount of money the schools are willing to give me before I have to choose a school, right?

Absolutely"," to choose a school, right? Absolutely",0.242857142857,0.245238095238,0.717857142857
school,724," So at the end of filing the FAFSA you choose which schools to send it to (you can resend to more schools later if you'd like, so long as it is sent before any specific school's deadline)", FAFSA you choose which schools to send it to,0.0,0.1125,0.0
school,724," So at the end of filing the FAFSA you choose which schools to send it to (you can resend to more schools later if you'd like, so long as it is sent before any specific school's deadline)"," can resend to more schools later if you'd like,",0.25,0.1125,0.25
school,724," So at the end of filing the FAFSA you choose which schools to send it to (you can resend to more schools later if you'd like, so long as it is sent before any specific school's deadline)", before any specific school's deadline),0.0,0.1125,0.125
school,724," The school receives this information and if they accept you, then they will also be sending a Financial Aid letter (via hard letter in the mail or an email through a school's admitted students' website) that details all your awards (merit scholarships, grants, loans, etc) and shows you a figure you will be expected to pay out of pocket for that year to attend", The school receives this information and,0.0,-0.130555555556,0.0
school,724," The school receives this information and if they accept you, then they will also be sending a Financial Aid letter (via hard letter in the mail or an email through a school's admitted students' website) that details all your awards (merit scholarships, grants, loans, etc) and shows you a figure you will be expected to pay out of pocket for that year to attend", an email through a school's admitted students' website) that,0.0,-0.130555555556,0.0
school,724,"

Also, again, it's important to understand that private schools (USF included) will place the maximum amount of student loans to your FA letter in an attempt to get yo closer to your EFC as per the FAFSA without having to give you as much grant aid (free money)", understand that private schools (USF included) will place the,0.0,0.25,0.375
school,724," Over the course of 4 years at USF I would have paid about $20,000 in cash to the school and would owe ~$43,000 in loans (assuming I received similar FA packages in years 2-4)"," cash to the school and would owe ~$43,000 in",0.0,0.0,0.0
school,724,"

Seriously though, after touring all the schools I did last year USF impressed me the most, and if I had to elect for $43,000 in loans to attend a school I was admitted to, it most certainly would have been USF", after touring all the schools I did last year,0.0,0.382993197279,0.0666666666667
school,724,"

Seriously though, after touring all the schools I did last year USF impressed me the most, and if I had to elect for $43,000 in loans to attend a school I was admitted to, it most certainly would have been USF"," to attend a school I was admitted to, it",0.0,0.382993197279,0.0
school,724," Since they would not qualify for Pell grants or other need-based aid to begin with, they see that they end up paying the same price for a public school, like UCs, as they would for private schools"," for a public school, like UCs, as they would",0.0,-0.03125,0.0666666666667
school,724," Since they would not qualify for Pell grants or other need-based aid to begin with, they see that they end up paying the same price for a public school, like UCs, as they would for private schools", would for private schools,0.0,-0.03125,0.375
school,724," But at least at the private schools they have some (arguably) better amenities, so they often choose that route", least at the private schools they have some (arguably),-0.15,0.0666666666667,0.3875
school,724," We should be the ones repeatedly thanking you even if I'm starting to sound like a broken record :p

Unfortunately, I come from an extremely low-income family, but I don't like any of the public schools I applied for", public schools I applied for,0.0,0.0178571428571,0.0666666666667
school,724," And I have yet to visit USF, but I have visited the other privates I applied for, and I really do prefer them over public schools", prefer them over public schools,0.0,0.025,0.0666666666667
school,724," 

Dayle Smith, associate dean of undergraduate studies at the School of Management, quit amid what some see as a tug-of-war between academic integrity and the desire to diversify the prestigious private school through aggressive recruitment"," undergraduate studies at the School of Management, quit amid",0.0,0.0,0.0
school,724," 

Dayle Smith, associate dean of undergraduate studies at the School of Management, quit amid what some see as a tug-of-war between academic integrity and the desire to diversify the prestigious private school through aggressive recruitment", prestigious private school through aggressive recruitment,0.0,0.0,0.375
school,724," 
                            the school is not looking for that code word ""diversity"" they are looking for $$$$! I doubt that a school in san fran has a ""shortage"" of people of asian background applying ", the school is not looking for,0.0,0.0,0.0
school,724," 
                            the school is not looking for that code word ""diversity"" they are looking for $$$$! I doubt that a school in san fran has a ""shortage"" of people of asian background applying ", $$$$! I doubt that a school in san fran,0.0,0.0,0.0
school,724," 
                            I did! It's my number 1 school!!                        

505", my number 1 school!! 505,0.0,0.0,0.0
school,724, I think it's what you make of it - a CS degree from any decent school along with good recommendations and a decent GPA will go a long way in helping you find employment upon graduating, degree from any decent school along with good recommendations,0.433333333333,0.245833333333,0.633333333333
school,724," 
                            why did he choose USF out of all the other schools?                        

508", of all the other schools? 508,-0.125,-0.125,0.375
school,724,"
What if we had qualified for in-state residency? I don't know - he might have gone to UCSD or some other state school, but we don't think about that now"," some other state school, but we don't think about",-0.125,-0.125,0.375
school,724, He may well go to grad school at a UC school, well go to grad school at a UC school,0.0,0.0,0.0
school,724, He may well go to grad school at a UC school, school at a UC school,0.0,0.0,0.0
school,724,"57 weighted GPA, high school has no rankings"," 57 weighted GPA, high school has no rankings",0.16,0.16,0.54
school,724," However, I think USF likes my school as last year everyone who applied got accepted", think USF likes my school as last year everyone,0.0,0.0,0.0666666666667
school,724,"
My school won't even send physical material if there is a CommonApp application available, so", My school won't even send physical,0.0,0.2,0.142857142857
school,724," I submitted everything electronically (through CommonApp) - transcript, LoR, everything - but USF claims to have received my essay, high school transcript, LoR, and SAT scores by Nov 15"," to have received my essay, high school transcript, LoR,",0.16,0.16,0.54
school,724," Jesus, that sounds horrible)

Meow, it looks like you're in a possibly tighter predicament than me if your school refuses to send snail mail", me if your school refuses to send snail mail,0.0,-0.5,0.0
school,724," If anything on your CommonApp says it is incomplete or has not been done for a particular school by the application deadline, then chances are (I'm sure there could be some exceptions where the app is still valid) that the app will be considered incomplete and they will not review incomplete apps for admission"," done for a particular school by the application deadline,",0.166666666667,0.333333333333,0.333333333333
school,724," IF everything on the CommonApp is good, then all should be well (eventually) with the internal USF site - what happens is CommonApp uploads your docs and USF has to manually connect to the app to 'download' all your application materials - it's not an immediate automatic thing where as soon as the person submits stuff to CommonApp (LoRs, counselor school report, whatever) that it is in the laps of USF personnel"," stuff to CommonApp (LoRs, counselor school report, whatever) that",0.0,0.35,0.0
school,724,"

IF something is incomplete on the CommonApp, then it will need to be submitted before the deadline (I know it's passed by now), which is why I mentioned the example of handing it in (everything on my USF app status last year said it was received except my transcripts and the school confirmed they did not have them yet, though I know I sent them via mail, so I decided to hand them in personally)", transcripts and the school confirmed they did not have,0.4,0.133333333333,1.0
school,724,"
Example:

Transcripts   l 11/27/12

Letter of Rec l 11/21/12

School report l (blank)

(This is what the layout at the bottom of the page looked like last year anyway, so if it's different let the thread know so there's no confusion)", School report l (blank) (This is what the layout,0.0,0.0,0.0
school,724,"

In this example the School Report's date is blank, which indicates it has not been downloaded from USF yet, though this kind of thing should be rare as all the CommonApp items should all be downloaded at the same time, so almost all of the items on the USF App Status page should have the same date"," In this example the School Report's date is blank,",0.0,0.18,0.0
school,724," 
                    Could anyone tell me how competitive USF is ? Many people talk about colleges in the west but I barely see anyone mentions about USF ? Is it a decent school? I just received a brochure from it yesterday", USF ? Is it a decent school? I just,0.166666666667,0.238888888889,0.666666666667
school,724,"

Very Important Factors: Academic GPA, Recommendations, Rigor of Secondary School Record, Standardized Test Scores, Character/Personal Qualities, First Generaton, Alumni/ae relations, Racial/Ethnic Status, Volunteer Work
Important Factors: Class Rank, Interview, Extracurricular activities, Talent/ability, work experience, level of interest

Want to know if you will fit in at USF? Here's what students say:

""The University of San Francisco is a smallish Jesuit school “in an urban setting” with a “very liberal” “social justice slant"," Recommendations, Rigor of Secondary School Record, Standardized Test Scores,",-0.3,0.0703333333333,0.3
school,724,"

Very Important Factors: Academic GPA, Recommendations, Rigor of Secondary School Record, Standardized Test Scores, Character/Personal Qualities, First Generaton, Alumni/ae relations, Racial/Ethnic Status, Volunteer Work
Important Factors: Class Rank, Interview, Extracurricular activities, Talent/ability, work experience, level of interest

Want to know if you will fit in at USF? Here's what students say:

""The University of San Francisco is a smallish Jesuit school “in an urban setting” with a “very liberal” “social justice slant", “in an urban setting” with a “very liberal” “social,0.0777777777778,0.0703333333333,0.122222222222
school,724," Like at most Catholic schools, “you’re required to take everything from English to philosophy to religion” here"," Like at most Catholic schools, “you’re required to take",0.25,0.166666666667,0.3
school,724, Highlights include the business school and “a very popular nursing program, Highlights include the business school and “a very popular,0.78,0.78,1.0
school,724," Administratively, “the school is run quite well,” but there are “disgruntled types who like to make things difficult"," Administratively, “the school is run quite well,”",0.0,-0.5,0.0
school,724,"”""  ""USF is home to “one of the most ethnically diverse schools in the country", the most ethnically diverse schools in the country,0.5,0.5,0.5
school,724,"” “Student groups consist of only the hardcores,” and “the lack of school spirit can be quite a downer", “the lack of school spirit can be quite a,0.0,0.0,0.0
school,724," 
                            Some USF students say that the school is just O", students say that the school is just O,0.0,0.0,0.0
school,724,"Just because a school has a high acceptance rate does not mean it is a bad school,you should do your homework instead of answering questions that you clearly do not know the answer to", Just because a school has a high acceptance,0.16,-0.1084375,0.54
school,724,"Just because a school has a high acceptance rate does not mean it is a bad school,you should do your homework instead of answering questions that you clearly do not know the answer to"," it is a bad school,you should do your homework",-0.7,-0.1084375,0.666666666667
school,724," Yet, I very much want to attend a school in the Bay Area", want to attend a school in the Bay Area,0.0,0.26,0.0
school,724," My other schools of interest include: UCSC, SFSU (back-up), and UCR"," My other schools of interest include: UCSC,",-0.125,-0.125,0.375
school,724,"

Finally, what is the religious tolerance like? I align myself with Buddhism more than anything and I understand that the school is of Jesuit values, so how would I be treated?
Thanks in advance!                

560"," I understand that the school is of Jesuit values,",0.0,0.1875,0.0
school,724,"

My other schools of interest include: UCSC, SFSU (back-up), and UCR"," My other schools of interest include: UCSC,",-0.125,-0.125,0.375
school,724,"

What is your proposed major? Each of these schools are excellent, with slight variations depending on major"," major? Each of these schools are excellent, with slight",0.298611111111,0.239583333333,0.555555555556
school,724,"

Finally, what is the religious tolerance like? I align myself with Buddhism more than anything and I understand that the school is of Jesuit values, so how would I be treated?

You will be treated like the great, honest, and equal person that you are"," I understand that the school is of Jesuit values,",0.0,0.316666666667,0.0
school,724," They have a great newspaper, The Foghorn, which I semi-reviewed (compared to another similar local Jesuit school) in posts 11 and 12 here: http://talk", similar local Jesuit school) in posts 11 and 12,0.0,0.266666666667,0.2
school,724," Weekend getways would be no problem since there is public transit to take you to these farther cities, but if you wanted the opportunity for writing or journalism internships during the school year, then they may be hard to come by"," journalism internships during the school year, then they may",0.0,-0.145833333333,0.0
school,724," 
                            They're both fairly different campuses, but, no offense to either schools, they're fairly equal academically, give or take a few points depending on major"," offense to either schools, they're fairly equal academically, give",0.0,-0.034375,0.25
school,724," Both are pretty famous locally for their business schools, so that's sort of a moot point"," locally for their business schools, so that's sort of",0.0,0.25,0.0
school,724,"
Both schools are known for their small class sizes, but SCU is known for boasting about it more", Both schools are known for their,0.0,0.125,0.0
school,724," sorry :c

Considering how local both schools are to me, I know a lot of people that have been in relatively the same predicament as you"," Considering how local both schools are to me, I",0.0,-0.25,0.0
school,724,"

Does anyone know how good exactly is USF's nursing program relative to other universities, and what makes it ""stand out"" from other nursing schools?                

567", from other nursing schools? 567,-0.125,0.14,0.375
school,724," As with any school, the higher the class division you are taking, the less students will be in the class"," As with any school, the higher the class",0.25,0.0416666666667,0.5
school,724," Both sections have dorms AND classes, but the distance will really depend on your major as their classroom locations are arranged by subject, like most other schools"," subject, like most other schools",0.0694444444444,0.0941666666667,0.402777777778
school,724," 
                    so i got accepted to usf with a major of fine arts!
did anyone else get accepted with this major?

and also, im trying to decide between usf and ucsd depending on which school has a better art program/department", ucsd depending on which school has a better art,0.5,0.286458333333,0.5
school,724,  From what I've researched all 3 schools look very similar , researched all 3 schools look very similar,0.0,0.0,0.52
school,724, I myself was put on the wait list out of high school and continually showed my interest by emailing my admissions counselor and even then was not taken off the wait list, list out of high school and continually showed my,0.16,0.16,0.54
school,724," 
                    I understand that USF is a rolling admissions school", is a rolling admissions school,0.0,0.0,0.0
school,724, I made a spreadsheet of all my schools and the dates/date they are supposed to notify, spreadsheet of all my schools and the dates/date they,0.0,0.0,0.0
school,724, They said it's pretty chill and similar to my current high school (Archbishop Riordan), my current high school (Archbishop Riordan),0.08,0.1025,0.47
school,724, I read that this one school had a glitch and sent acceptance letters to everybody, read that this one school had a glitch and,0.0,0.0,0.0
school,724," I was wondering, does anyone know anything about the social atmosphere? I don't care about the party scene or drinking or anything like that, but I would like to know if friends (of the opposite sex) are allowed to stay overnight in the dorms? I know USF is a Jesuit school, but I'm not religious, so I don't know about their guest policies"," is a Jesuit school, but I'm not religious, so",0.0,0.0111111111111,0.25
school,724, They receive many applications I would imagine they probably have a record number this year like many private schools, year like many private schools,0.25,0.333333333333,0.4375
school,724," Like the school, it bodes to the curious, adventurous, and entrepreneurial"""," Like the school, it bodes to the",0.0,0.2,0.0
school,724," He mentioned that the school was dedicated to diversity and threw out some figures - 57% of students are of color, but I took a scan around the room and I would have guessed that 80% of the prospective students who attended were white", He mentioned that the school was dedicated to diversity,0.0,0.0,0.0
school,724, He also mentioned something to the effect of 'Jesuits were running schools before Harvard was founded, of 'Jesuits were running schools before Harvard was founded,0.0,0.0,0.0
school,724, I thought that was a little biased of the school, little biased of the school,-0.1875,-0.1875,0.5
school,724," Yes many parents pay and support their children going to college, but most students also take out loans to pay for a portion and I thought it would have been beneficial to the student if the school included some sort of counseling/info session on that sort of thing", the student if the school included some sort of,0.0,0.5,0.0
school,724, He said it used to be a high school and they bought it and converted it into the gym, to be a high school and they bought it,0.16,0.16,0.54
school,724," If you're in SF and you've been drinking or otherwise don't feel it's safe to walk or take public transit back to your dorm, then you can call the shuttle number associated with the school and it will come pick you up and drop you off at the dorms", school and it will come pick you up and,0.0,0.166666666667,0.0
school,724," The presenting student panel included three current students (one was the LGBTQ school student rep, another was the black student union rep, and the third was a student involved in animal advocacy and other clubs)"," (one was the LGBTQ school student rep, another was",0.0,-0.0729166666667,0.0
school,724, Every club on campus is required to do a community service project once every semester to be eligible for school funding, to be eligible for school funding,0.0,0.0,0.0
school,724, School newspaper is all student ran and is easy to get involved, School newspaper is all student,0.0,0.433333333333,0.0
school,724," The LGBTQ rep said something towards the end that I liked: ""Even if everyone at USF doesn't necessarily show school spirit and pride, they all do show spirit and pride at being a student and in such are more inclined to help their peers as students"," doesn't necessarily show school spirit and pride, they all",0.0,0.275,1.0
school,724," I mean, really, every photo of the ""reviewers"" are fake, as I see the same photo for different schools", same photo for different schools,0.0,-0.1225,0.3625
school,724," 
                            I applied RD to this school and live in Nothern CA for 2016", applied RD to this school and live in Nothern,0.136363636364,0.136363636364,0.5
school,724,")

-Take the time to read this, a lot of students don't think to look at the institutional advancement offices of the schools they are applying to", advancement offices of the schools they are applying to,0.0,0.0,0.0
school,724,"
Stats and which major/school?                        

682", Stats and which major/school? 682,0.0,0.0,0.0
school,724," I would just call the school and they will probably help you with it                        

684", would just call the school and they will probably,0.0,0.0,0.0
school,724," 
                            I have no clue swimmer, I'm just happy to see someone actually post about this school finally haha", post about this school finally haha,0.2,0.333333333333,0.3
school,724,"

I'll be attending Fall 2012, so i'm always looking for activity in here for this school", for this school,0.0,0.0,0.0
school,724,4 and admittance works different for the school of management, works different for the school of management,0.0,0.0,0.6
school,724, Do any of you guys know if there is a supplemental application for nursing? Most schools require one and i can't seem to find it on the USF website, application for nursing? Most schools require one and i,0.5,0.5,0.5
school,724," 
                    I went to the open house last weekend and I liked the school a lot! I usually don't go for urban schools but san fran is a cool city", and I liked the school a lot! I usually,0.25,0.141666666667,0.525
school,724," 
                    I went to the open house last weekend and I liked the school a lot! I usually don't go for urban schools but san fran is a cool city", go for urban schools but san fran is a,0.0,0.141666666667,0.0
school,724," 
                    My high school record is absolutely terrible", My high school record is absolutely terrible,-0.42,-0.42,0.77
school,724, Which brought my high school gpa to a cumulative 3, Which brought my high school gpa to a cumulative,0.16,0.16,0.54
school,724," 
                    I know that USF is a private school and that tuition is up in the high $30,000 range, but does the financial aid do good job in making attendance of school affordable with EFC's below $15,000 for example", USF is a private school and that tuition is,0.0,0.215,0.375
school,724," 
                    I know that USF is a private school and that tuition is up in the high $30,000 range, but does the financial aid do good job in making attendance of school affordable with EFC's below $15,000 for example"," making attendance of school affordable with EFC's below $15,000",0.0,0.215,0.0
school,724,"  The balance will be loans, which is the norm at most schools", the norm at most schools,0.5,0.5,0.5
school,724,  It is a good idea to apply to at least 5 or so schools and then compare financial aid packages, least 5 or so schools and then compare financial,-0.15,0.133333333333,0.2
school,724," 
                            thanks momof3D, I'm a transfer student looking into some private schools that can be generous with financial aid so that expenses while attending aren't so high", into some private schools that can be generous with,0.0,0.09,0.375
school,724,"

In the mean time, deposit at a school you were accepted to"," time, deposit at a school you were accepted to",0.0,-0.3125,0.0
school,724,5 gpa throughout high school and was accepted for fall 2011 undergrad, 5 gpa throughout high school and was accepted for,0.16,0.16,0.54
school,724," Is this going to cause any issues for my admission to the school?                

710", my admission to the school? 710,0.0,0.0,0.0
school,724," school can feel kind of cliquey after the first few months, as everybody settles into their good group of friends, but it's not hard to find something to do", school can feel kind of,0.6,0.299166666667,0.9
school,724," 
                    Is USF  a good school? What would be the drawbacks of going to USF?                

744", Is USF a good school? What would be the,0.7,0.7,0.6
school,724," 
                            I agree with momof3d's points, however the undergrad population is more like 5,500 - University of San Francisco (USF) - At a Glance

Is it a good school? A lot depends on the type of student you are", Is it a good school? A lot depends on,0.7,0.6,0.6
school,724," If your SAT's are in the 2300+ range and you have taken a dozen AP classes, then maybe it's not the right school for you", the right school for you,0.285714285714,0.285714285714,0.535714285714
school,724," 
                            As a parent of a HS Junior son wanted to ask if kids stay on campus and how is their CS program? Son is interested in teaching tech/cs at a high school", at a high school,0.16,0.205,0.54
school,724," 
                    I'm a senior worried about college acceptance and the likelihood of getting into the schools I want to get into", getting into the schools I want to get into,0.0,0.0,0.0
